iter	Logloss
1512	0.4304391061
1513	0.4304289346
1514	0.4303667132
1515	0.4303112607
1516	0.4302587958
1517	0.4302292225
1518	0.4301931851
1519	0.4301454986
1520	0.4300813327
1521	0.4300421836
1522	0.4300392969
1523	0.4300204946
1524	0.4299858359
1525	0.4299358406
1526	0.4298713758
1527	0.429822473
1528	0.4297705715
1529	0.4297311264
1530	0.4297027257
1531	0.4296783432
1532	0.4296332986
1533	0.4296105193
1534	0.4295656467
1535	0.4295232424
1536	0.4295010999
1537	0.4294649306
1538	0.4294514378
1539	0.4294359603
1540	0.4294092332
1541	0.4293613294
1542	0.4293223913
1543	0.4292699113
1544	0.4292538524
1545	0.4292122231
1546	0.429177575
1547	0.4291195451
1548	0.429088554
1549	0.4290453316
1550	0.4289843628
1551	0.4289462647
1552	0.4289195409
1553	0.4288795091
1554	0.4288651429
1555	0.4288138632
1556	0.4288131715
1557	0.4287950831
1558	0.4287434184
1559	0.4287080849
1560	0.4286793762
1561	0.4286376306
1562	0.4285804584
1563	0.428558032
1564	0.4285253315
1565	0.4284837395
1566	0.4284550569
1567	0.4284347508
1568	0.4284038202
1569	0.4283804883
1570	0.4283399043
1571	0.4282736424
1572	0.4282394608
1573	0.4282281552
1574	0.4282039775
1575	0.4281723692
1576	0.4281523168
1577	0.4280935672
1578	0.4280388136
1579	0.42799151
1580	0.4279716431
1581	0.4279216618
1582	0.4278908549
1583	0.427871096
1584	0.4278303648
1585	0.4277888886
1586	0.4277417886
1587	0.4276961391
1588	0.4276642166
1589	0.4276038997
1590	0.4275604176
1591	0.4275199337
1592	0.4274908887
1593	0.4274646839
1594	0.4274099033
1595	0.4273655961
1596	0.4273270905
1597	0.4272839455
1598	0.4272640839
1599	0.4272230949
1600	0.4271953408
1601	0.4271912805
1602	0.427168897
1603	0.4271205035
1604	0.4270850418
1605	0.4270224816
1606	0.4269856073
1607	0.4269495232
1608	0.4269034717
1609	0.4268632301
1610	0.4268181955
1611	0.4268018758
1612	0.4267427493
1613	0.4267080628
1614	0.426678575
1615	0.4266339862
1616	0.4266051336
1617	0.4265513029
1618	0.4265158756
1619	0.4264766096
1620	0.4264381926
1621	0.4263946719
1622	0.426321102
1623	0.4262972975
1624	0.4262489406
1625	0.4262224731
1626	0.4261694833
1627	0.4261442033
1628	0.426087048
1629	0.4260513182
1630	0.4260228164
1631	0.4260052801
1632	0.4259750018
1633	0.4259329457
1634	0.4258977187
1635	0.4258769951
1636	0.4258371515
1637	0.425817313
1638	0.4257836027
1639	0.4257589406
1640	0.4257006045
1641	0.4256554327
1642	0.4256212482
1643	0.4255969763
1644	0.4255490706
1645	0.4255091593
1646	0.4254810599
1647	0.4254524692
1648	0.4254014343
1649	0.4253645939
1650	0.4253400553
1651	0.4253243477
1652	0.4252914029
1653	0.4252403337
1654	0.4252020373
1655	0.4251699059
1656	0.4251218583
1657	0.4250876932
1658	0.4250421407
1659	0.4250276946
1660	0.4250097813
1661	0.4249818305
1662	0.4249436721
1663	0.4249126896
1664	0.4248886462
1665	0.4248594859
1666	0.4248396015
1667	0.4248067624
1668	0.4247793446
1669	0.4247421753
1670	0.4246933626
1671	0.4246649037
1672	0.4246301989
1673	0.4245925236
1674	0.42455696
1675	0.4245083121
1676	0.4244773413
1677	0.4244445529
1678	0.4244033965
1679	0.4243878159
1680	0.4243619918
1681	0.4243218661
1682	0.4242841684
1683	0.4242542192
1684	0.424243627
1685	0.4241994815
1686	0.4241560392
1687	0.4241445924
1688	0.4241166395
1689	0.4240966151
1690	0.424083084
1691	0.4240546808
1692	0.424023373
1693	0.4239866989
1694	0.4239493227
1695	0.4239249529
1696	0.4238928683
1697	0.4238469935
1698	0.4238399379
1699	0.4238080117
1700	0.4237807921
1701	0.4237271722
1702	0.4236933335
1703	0.4236573136
1704	0.4236155364
1705	0.4235880333
1706	0.4235528461
1707	0.4235045978
1708	0.42344882
1709	0.4233993289
1710	0.4233560367
1711	0.4233348221
1712	0.423313052
1713	0.4232611483
1714	0.4232342391
1715	0.4231987849
1716	0.4231938682
1717	0.4231605708
1718	0.4231352798
1719	0.4231111737
1720	0.4230761014
1721	0.4230626768
1722	0.4230242397
1723	0.4229810821
1724	0.422944017
1725	0.4229249808
1726	0.4228927361
1727	0.4228677843
1728	0.4228483303
1729	0.422838637
1730	0.4228098707
1731	0.4227868171
1732	0.4227529448
1733	0.4227114166
1734	0.4226794798
1735	0.4226620996
1736	0.4226314094
1737	0.4225924526
1738	0.4225715508
1739	0.4225191076
1740	0.4224965943
1741	0.4224374528
1742	0.4224032817
1743	0.4223717727
1744	0.422351183
1745	0.4223175962
1746	0.422270542
1747	0.4222126119
1748	0.4221687928
1749	0.4221495623
1750	0.4221318782
1751	0.4220843598
1752	0.4220207424
1753	0.421988254
1754	0.4219464723
1755	0.4219228136
1756	0.4218627826
1757	0.42181871
1758	0.4218088281
1759	0.4217638585
1760	0.4217438901
1761	0.4216923841
1762	0.4216488332
1763	0.4216208659
1764	0.4215985828
1765	0.4215438513
1766	0.4215150354
1767	0.4214847106
1768	0.421446944
1769	0.4213960979
1770	0.4213858032
1771	0.4213386582
1772	0.4213220161
1773	0.4212919507
1774	0.4212840257
1775	0.4212530013
1776	0.4212043555
1777	0.4211498989
1778	0.421093999
1779	0.4210716744
1780	0.4210436091
1781	0.4209888871
1782	0.4209583158
1783	0.4209341434
1784	0.4208807137
1785	0.4208439601
1786	0.4208084932
1787	0.4207805159
1788	0.4207390363
1789	0.4207162807
1790	0.4206744227
1791	0.4206432791
1792	0.4206385012
1793	0.4205922584
1794	0.420554861
1795	0.4205200016
1796	0.4204710116
1797	0.4204303482
1798	0.4203673242
1799	0.4203249375
1800	0.4202635992
1801	0.4202235702
1802	0.4201878892
1803	0.4201550464
1804	0.4201184095
1805	0.4200873949
1806	0.4200366654
1807	0.419968981
1808	0.4199520189
1809	0.4199319511
1810	0.4198738284
1811	0.4198063171
1812	0.4197402972
1813	0.4197054267
1814	0.4196755629
1815	0.4196331847
1816	0.4195954323
1817	0.4195583518
1818	0.4195306408
1819	0.4195028629
1820	0.4194832006
1821	0.4194301283
1822	0.419382154
1823	0.4193558765
1824	0.4193366953
1825	0.4193104315
1826	0.4192702753
1827	0.4192216192
1828	0.4192013865
1829	0.4191721453
1830	0.4191190483
1831	0.4190642501
1832	0.4190552899
1833	0.4190471478
1834	0.4190226661
1835	0.419010303
1836	0.4189812684
1837	0.4189529655
1838	0.4189262659
1839	0.4189003626
1840	0.4188675921
1841	0.4188526388
1842	0.4188266604
1843	0.418795683
1844	0.4187697204
1845	0.4187421875
1846	0.4187114953
1847	0.4186854875
1848	0.4186426069
1849	0.4185935742
1850	0.4185478643
1851	0.4185227065
1852	0.4184961838
1853	0.4184705576
1854	0.4184297535
1855	0.4183860605
1856	0.4183315049
1857	0.4183140206
1858	0.4182422441
1859	0.4181880388
1860	0.4181635349
1861	0.418130474
1862	0.4181177998
1863	0.4180814287
1864	0.4180566915
1865	0.4180070442
1866	0.4179598621
1867	0.4179399737
1868	0.417914278
1869	0.4178818879
1870	0.4178519217
1871	0.4178268693
1872	0.4177912111
1873	0.4177663138
1874	0.4177161669
1875	0.4176864717
1876	0.4176502217
1877	0.4176465913
1878	0.4176031294
1879	0.4175665722
1880	0.4175547309
1881	0.4175296969
1882	0.4175183402
1883	0.4174899168
1884	0.4174621528
1885	0.4174360044
1886	0.4174145003
1887	0.4173950699
1888	0.4173759393
1889	0.4173378958
1890	0.4172911276
1891	0.4172708491
1892	0.4172272825
1893	0.4171936688
1894	0.4171685011
1895	0.4171554723
1896	0.4171228011
1897	0.4171017856
1898	0.4170762379
1899	0.4170484203
1900	0.4170283588
1901	0.4170146948
1902	0.4169935325
1903	0.416989999
1904	0.4169725591
1905	0.416960367
1906	0.41693519
1907	0.4169000616
1908	0.4168637454
1909	0.4168389912
1910	0.4168168483
1911	0.4167628911
1912	0.4167065682
1913	0.4166669202
1914	0.4166227195
1915	0.4165794631
1916	0.4165634702
1917	0.4165568485
1918	0.4165272987
1919	0.4164836234
1920	0.416447028
1921	0.4164047861
1922	0.4163941615
1923	0.4163727683
1924	0.4163366844
1925	0.4162999888
1926	0.4162632512
1927	0.4162311506
1928	0.4161951219
1929	0.4161748084
1930	0.4161550849
1931	0.4161171245
1932	0.4160934882
1933	0.4160930684
1934	0.4160855965
1935	0.416070243
1936	0.4160228441
1937	0.4160014788
1938	0.4159650661
1939	0.4159363244
1940	0.415908255
1941	0.4158785648
1942	0.4158452913
1943	0.4158125562
1944	0.4157635386
1945	0.4157278329
1946	0.4157132875
1947	0.4156774138
1948	0.4156373902
1949	0.4155973915
1950	0.4155821991
1951	0.4155516448
1952	0.4155261571
1953	0.4155002071
1954	0.4154786054
1955	0.4154298394
1956	0.4154026813
1957	0.415377971
1958	0.4153410068
1959	0.415309005
1960	0.415289013
1961	0.4152628552
1962	0.4152420851
1963	0.4152206305
1964	0.415213005
1965	0.4152013128
1966	0.4151830369
1967	0.415132918
1968	0.4150948785
1969	0.4150827339
1970	0.4150441117
1971	0.4150215617
1972	0.4149918172
1973	0.4149607724
1974	0.4149360721
1975	0.4149106754
1976	0.4148795172
1977	0.4148479189
1978	0.4147913488
1979	0.4147741177
1980	0.4147517061
1981	0.4147135291
1982	0.4146627265
1983	0.4146456666
1984	0.4146256795
1985	0.4145883718
1986	0.414568018
1987	0.414532776
1988	0.4145032024
1989	0.414465731
1990	0.4144332372
1991	0.4144074813
1992	0.4143684181
1993	0.4143649569
1994	0.4143323789
1995	0.414298186
1996	0.4142668521
1997	0.4142459721
1998	0.4142230584
1999	0.4141999135
2000	0.41412873
2001	0.414104593
2002	0.4140599786
2003	0.4140170349
2004	0.4139942495
2005	0.4139571868
2006	0.4139157985
2007	0.4139094654
2008	0.413877522
2009	0.4138355914
2010	0.4138116771
2011	0.413759317
2012	0.4137311586
2013	0.413714669
2014	0.4136491395
2015	0.4136115386
2016	0.4135814816
2017	0.4135421758
2018	0.4135211052
2019	0.4134821538
2020	0.4134552627
2021	0.4134155119
2022	0.4134000798
2023	0.4133991189
2024	0.4133715186
2025	0.4133517371
2026	0.4133119479
2027	0.4133059244
2028	0.4132879903
2029	0.4132384302
2030	0.4132041227
2031	0.4131459451
2032	0.4131395093
2033	0.4130957408
2034	0.413081028
2035	0.4130478796
2036	0.4130205045
2037	0.4129839268
2038	0.4129628483
2039	0.4129359616
2040	0.4129076648
2041	0.4128726695
2042	0.4128183005
2043	0.4127784685
2044	0.4127465719
2045	0.4127224592
2046	0.4127153795
2047	0.4126971808
2048	0.4126753637
2049	0.4126481176
2050	0.4126043352
2051	0.4125745812
2052	0.4125562029
2053	0.4125270446
2054	0.4124928782
2055	0.4124656019
2056	0.412422521
2057	0.4123906683
2058	0.4123567527
2059	0.412356211
2060	0.4123308653
2061	0.4123017173
2062	0.4122401883
2063	0.4122326517
2064	0.4121979086
2065	0.4121969055
2066	0.412166063
2067	0.4121470437
2068	0.4121090282
2069	0.4120744361
2070	0.4120517556
2071	0.4120104552
2072	0.4119944365
2073	0.4119631052
2074	0.4119542446
2075	0.4119351549
2076	0.4119067612
2077	0.4118890761
2078	0.4118575109
2079	0.4118069923
2080	0.4117772241
2081	0.4117554973
2082	0.4117310354
2083	0.4117085326
2084	0.4116890832
2085	0.4116453542
2086	0.4116218628
2087	0.4116213644
2088	0.4115711483
2089	0.4115561428
2090	0.4115305727
2091	0.4115257617
2092	0.4115020665
2093	0.4114763334
2094	0.4114528247
2095	0.4114176277
2096	0.4114147494
2097	0.4114113402
2098	0.4113734016
2099	0.4113565021
2100	0.4113348939
2101	0.4113103623
2102	0.4112853145
2103	0.4112570597
2104	0.4112252481
2105	0.4111987699
2106	0.4111790806
2107	0.4111427624
2108	0.4110951143
2109	0.411063849
2110	0.4110452037
2111	0.4110180542
2112	0.4109979454
2113	0.4109715517
2114	0.4109489859
2115	0.4109123567
2116	0.4108979178
2117	0.4108778532
2118	0.4108566698
2119	0.410845708
2120	0.4108116655
2121	0.4107522883
2122	0.4107342612
2123	0.4106973002
2124	0.41066178
2125	0.4106235662
2126	0.4106156555
2127	0.4105848949
2128	0.410568509
2129	0.4105434275
2130	0.4105362809
2131	0.4105359979
2132	0.4105081545
2133	0.410501185
2134	0.4104843358
2135	0.4104363694
2136	0.410400971
2137	0.4103856093
2138	0.4103586949
2139	0.4103286074
2140	0.4103131709
2141	0.4102650443
2142	0.4102290673
2143	0.4101900453
2144	0.4101624011
2145	0.4101341855
2146	0.4101132336
2147	0.4101008956
2148	0.4100708682
2149	0.4100446754
2150	0.4100158642
2151	0.4099995396
2152	0.4099774037
2153	0.4099532293
2154	0.4099321088
2155	0.4099004818
2156	0.4098683965
2157	0.4098472309
2158	0.4098170763
2159	0.4097632293
2160	0.4097239101
2161	0.4096983808
2162	0.4096641786
2163	0.4096386221
2164	0.4095865794
2165	0.4095662021
2166	0.4095508578
2167	0.4095248013
2168	0.4094988922
2169	0.4094572203
2170	0.409443898
2171	0.4094283013
2172	0.4093955137
2173	0.4093730557
2174	0.4093237976
2175	0.4092978654
2176	0.4092693132
2177	0.4092353556
2178	0.4092027177
2179	0.4091681863
2180	0.4091381697
2181	0.4090953033
2182	0.4090778011
2183	0.4090442696
2184	0.4090162608
2185	0.4089909469
2186	0.4089557998
2187	0.4089134048
2188	0.4088897936
2189	0.4088530661
2190	0.408804972
2191	0.4087790957
2192	0.4087584821
2193	0.4087203362
2194	0.4086888704
2195	0.408654308
2196	0.4086223377
2197	0.408605354
2198	0.4085728013
2199	0.4085266695
2200	0.4084839813
2201	0.4084652612
2202	0.4084309049
2203	0.4083957414
2204	0.4083605273
2205	0.4083363791
2206	0.4083075123
2207	0.4082876569
2208	0.4082608456
2209	0.4082302204
2210	0.4082015678
2211	0.4081725336
2212	0.4081626054
2213	0.4081394854
2214	0.4081018191
2215	0.4080805156
2216	0.4080441762
2217	0.4080166184
2218	0.4079846804
2219	0.4079571321
2220	0.4079175371
2221	0.4078940995
2222	0.4078813921
2223	0.4078712529
2224	0.4078373972
2225	0.4077838977
2226	0.4077427345
2227	0.4077193499
2228	0.4077009263
2229	0.4076838656
2230	0.4076611144
2231	0.4075991356
2232	0.4075706628
2233	0.4075463216
2234	0.4075459809
2235	0.407540849
2236	0.407502189
2237	0.4074599262
2238	0.4074378961
2239	0.4074188883
2240	0.4073920113
2241	0.4073561161
2242	0.4073277817
2243	0.4072994953
2244	0.4072739793
2245	0.4072605091
2246	0.407222253
2247	0.4071845959
2248	0.4071707988
2249	0.4071381872
2250	0.4071024076
2251	0.4070642643
2252	0.4070066968
2253	0.4069522983
2254	0.4069343405
2255	0.4069248334
2256	0.4068999613
2257	0.4068812754
2258	0.4068594527
2259	0.4068292758
2260	0.4068068338
2261	0.4067801317
2262	0.4067330647
2263	0.406701614
2264	0.4066426961
2265	0.4066073682
2266	0.4065904958
2267	0.406567024
2268	0.4065515563
2269	0.4065357723
2270	0.406510445
2271	0.4064903527
2272	0.4064700658
2273	0.4064267928
2274	0.4063985877
2275	0.4063730236
2276	0.4063256413
2277	0.4062938272
2278	0.4062547508
2279	0.4062154868
2280	0.4061820242
2281	0.406129546
2282	0.4061072429
2283	0.4060882698
2284	0.4060609542
2285	0.4060607842
2286	0.4060349515
2287	0.4059909817
2288	0.4059534608
2289	0.4059243991
2290	0.4058886877
2291	0.4058583219
2292	0.4058390214
2293	0.4058095549
2294	0.4058029977
2295	0.4057799251
2296	0.4057520169
2297	0.4057318398
2298	0.4056941242
2299	0.4056318459
2300	0.4056219156
2301	0.4055925982
2302	0.4055700572
2303	0.4055310673
2304	0.4055225456
2305	0.4054990701
2306	0.4054787566
2307	0.4054609629
2308	0.4054330478
2309	0.405409723
2310	0.4053808183
2311	0.4053482205
2312	0.4053111628
2313	0.405296405
2314	0.4052657146
2315	0.4052431323
2316	0.4052281126
2317	0.4051964145
2318	0.4051687463
2319	0.4051431987
2320	0.4051360734
2321	0.4051185376
2322	0.4050795418
2323	0.4050624842
2324	0.4050318431
2325	0.4050188867
2326	0.405006208
2327	0.4049831287
2328	0.4049429301
2329	0.4049261081
2330	0.4049055149
2331	0.4048791762
2332	0.4048539527
2333	0.4048137373
2334	0.4047691509
2335	0.4047514912
2336	0.4047424017
2337	0.4047178501
2338	0.4046716233
2339	0.4046439169
2340	0.4046095028
2341	0.404555197
2342	0.4045152364
2343	0.4044804766
2344	0.4044140122
2345	0.4043795685
2346	0.4043626415
2347	0.4043552353
2348	0.4043210482
2349	0.404271048
2350	0.4042578018
2351	0.4042340246
2352	0.4042106181
2353	0.4041832898
2354	0.4041771054
2355	0.4041484619
2356	0.4041171474
2357	0.4040903644
2358	0.4040669762
2359	0.4040422295
2360	0.4039963378
2361	0.4039734407
2362	0.4039497027
2363	0.4039102312
2364	0.4038754212
2365	0.4038187266
2366	0.4037985292
2367	0.4037940498
2368	0.4037626459
2369	0.4037173388
2370	0.4036935337
2371	0.4036558473
2372	0.4036061526
2373	0.4035860169
2374	0.4035322485
2375	0.40350208
2376	0.4034731521
2377	0.4034527352
2378	0.4034287127
2379	0.4033823887
2380	0.4033553534
2381	0.4033312623
2382	0.4033034125
2383	0.4032887621
2384	0.4032515895
2385	0.4032199826
2386	0.4031769991
2387	0.4031566948
2388	0.4031157833
2389	0.4030806566
2390	0.4030483269
2391	0.4029917637
2392	0.4029844807
2393	0.4029681608
2394	0.4029583586
2395	0.4029301189
2396	0.402908127
2397	0.4028828617
2398	0.4028643727
2399	0.4028261268
2400	0.4027952907
2401	0.4027702161
2402	0.4027644149
2403	0.402740112
2404	0.4027137399
2405	0.4027079598
2406	0.4026880438
2407	0.4026719194
2408	0.4026588501
2409	0.4026387937
2410	0.4025937179
2411	0.4025593372
2412	0.4025292844
2413	0.402493208
2414	0.402446807
2415	0.4024357336
2416	0.4024135006
2417	0.4024049849
2418	0.4023850859
2419	0.4023651494
2420	0.402339286
2421	0.4023044488
2422	0.4022763321
2423	0.4022588611
2424	0.4022289388
2425	0.4022168168
2426	0.4021967035
2427	0.402170768
2428	0.4021566063
2429	0.4021287445
2430	0.402095632
2431	0.4020525629
2432	0.4020254041
2433	0.4019905006
2434	0.4019758043
2435	0.4019382066
2436	0.4019069221
2437	0.4018772353
2438	0.4018482658
2439	0.4018112272
2440	0.4017895677
2441	0.4017699152
2442	0.4017554901
2443	0.4017354929
2444	0.4017229985
2445	0.4016958203
2446	0.4016687034
2447	0.4016340592
2448	0.4016176681
2449	0.4015866896
2450	0.4015504675
2451	0.4015010401
2452	0.4014851501
2453	0.4014656278
2454	0.4014209723
2455	0.4014020896
2456	0.4013547115
2457	0.4013287869
2458	0.4013104018
2459	0.4012762172
2460	0.4012553154
2461	0.4012285024
2462	0.4012046781
2463	0.4011803968
2464	0.4011525941
2465	0.4011351982
2466	0.4011205083
2467	0.4011053664
2468	0.4010666677
2469	0.4010439355
2470	0.4010159706
2471	0.4009976186
2472	0.4009566351
2473	0.4009320834
2474	0.4009078798
2475	0.4008851339
2476	0.4008710429
2477	0.4008348643
2478	0.4008115768
2479	0.4008064336
2480	0.4007840676
2481	0.400759786
2482	0.4007311387
2483	0.4007065013
2484	0.4006732966
2485	0.400653285
2486	0.4006238315
2487	0.4006154759
2488	0.4005957315
2489	0.4005848485
2490	0.4005785332
2491	0.4005365364
2492	0.4005018854
2493	0.4004634821
2494	0.4004425247
2495	0.4004313663
2496	0.4003990834
2497	0.4003826278
2498	0.4003678267
2499	0.4003524558
2500	0.400321161
2501	0.4003000787
2502	0.4002754314
2503	0.4002646341
2504	0.4002392327
2505	0.4002145979
2506	0.4001932913
2507	0.4001841413
2508	0.4001654741
2509	0.4001127328
2510	0.4000895876
2511	0.4000806331
2512	0.4000518424
2513	0.4000168124
2514	0.3999993971
2515	0.3999709405
2516	0.3999051342
2517	0.3998687714
2518	0.3998460302
2519	0.3998439575
2520	0.3998188538
2521	0.3998082592
2522	0.3997799487
2523	0.3997588133
2524	0.3997166262
2525	0.3996798132
2526	0.3996527446
2527	0.3996394977
2528	0.3996261325
2529	0.3996036907
2530	0.3995934455
2531	0.3995814034
2532	0.3995615121
2533	0.3995172507
2534	0.3995023562
2535	0.3994802682
2536	0.3994647286
2537	0.399434816
2538	0.3994125892
2539	0.399411571
2540	0.3993949231
2541	0.3993818904
2542	0.3993512839
2543	0.3993178679
2544	0.399296199
2545	0.3992649937
2546	0.3992325738
2547	0.3992039166
2548	0.3991618151
2549	0.3991219006
2550	0.3991032012
2551	0.3990743207
2552	0.3990377797
2553	0.3990140414
2554	0.3989873187
2555	0.3989561003
2556	0.3989428629
2557	0.3989187932
2558	0.3988928529
2559	0.3988670682
2560	0.3988516558
2561	0.3988196004
2562	0.3988079176
2563	0.3987787516
2564	0.3987653062
2565	0.3987542682
2566	0.3987246542
2567	0.3987112733
2568	0.3986919577
2569	0.3986448845
2570	0.3986162306
2571	0.3986157619
2572	0.3986090811
2573	0.3985512302
2574	0.3985006601
2575	0.3984832636
2576	0.3984270914
2577	0.3984068934
2578	0.3983854674
2579	0.398376878
2580	0.3983584118
2581	0.3983402236
2582	0.3983213538
2583	0.3982999358
2584	0.3982935567
2585	0.3982623894
2586	0.3982189922
2587	0.3982118288
2588	0.398198884
2589	0.3981748369
2590	0.3981306794
2591	0.3981056271
2592	0.3980776317
2593	0.3980620599
2594	0.398035707
2595	0.3980068913
2596	0.3979786992
2597	0.3979679222
2598	0.3979382212
2599	0.3979157991
2600	0.3978979076
2601	0.397879953
2602	0.3978534653
2603	0.397814867
2604	0.3977460591
2605	0.3977114129
2606	0.3976679756
2607	0.3976504597
2608	0.3976130404
2609	0.3975990143
2610	0.3975506017
2611	0.3975332245
2612	0.3975089357
2613	0.397487086
2614	0.3974485038
2615	0.3974224688
2616	0.3973961562
2617	0.3973494912
2618	0.3973148569
2619	0.3973033729
2620	0.397267745
2621	0.3972315698
2622	0.3972064247
2623	0.3971994796
2624	0.3971794926
2625	0.3971538846
2626	0.3971258644
2627	0.3971170164
2628	0.3971000977
2629	0.3970693981
2630	0.397037978
2631	0.3970274026
2632	0.3970103019
2633	0.3969840532
2634	0.3969811754
2635	0.396968679
2636	0.3969378909
2637	0.396927914
2638	0.3968905763
2639	0.3968670992
2640	0.3968439624
2641	0.396819918
2642	0.3967589291
2643	0.3967435932
2644	0.3967287994
2645	0.3967047552
2646	0.3966850413
2647	0.3966761188
2648	0.3966459132
2649	0.3966147172
2650	0.3965840552
2651	0.3965422157
2652	0.3964889464
2653	0.3964601031
2654	0.396420681
2655	0.3963933006
2656	0.3963512576
2657	0.3963230666
2658	0.3962946672
2659	0.3962623193
2660	0.3962378161
2661	0.3962100574
2662	0.3961909866
2663	0.3961609832
2664	0.3961383984
2665	0.396084697
2666	0.39605918
2667	0.3960548412
2668	0.3960186268
2669	0.3959816593
2670	0.3959435159
2671	0.3959326831
2672	0.395880708
2673	0.3958615214
2674	0.3958345895
2675	0.3958018365
2676	0.3957867964
2677	0.3957627999
2678	0.3957502881
2679	0.3957252506
2680	0.3957106973
2681	0.3956732492
2682	0.3956613837
2683	0.395623266
2684	0.3955963728
2685	0.3955659168
2686	0.3955440836
2687	0.395519657
2688	0.3954847837
2689	0.3954522882
2690	0.3954250115
2691	0.3953864527
2692	0.3953697521
2693	0.3953364717
2694	0.3952816667
2695	0.395265129
2696	0.3952407397
2697	0.3952036123
2698	0.3951508071
2699	0.395128769
2700	0.3950936806
2701	0.3950636679
2702	0.3950632305
2703	0.3950348168
2704	0.3950094608
2705	0.3950045198
2706	0.3949808594
2707	0.394956305
2708	0.3949468846
2709	0.3949169061
2710	0.39488054
2711	0.3948544245
2712	0.3948053865
2713	0.3947950376
2714	0.3947790357
2715	0.3947478547
2716	0.3947151585
2717	0.3946988978
2718	0.3946643462
2719	0.394634184
2720	0.3946006928
2721	0.3945740628
2722	0.3945568002
2723	0.3945355831
2724	0.3945052684
2725	0.3944813435
2726	0.394461551
2727	0.3944257472
2728	0.3944089597
2729	0.3943708331
2730	0.394353082
2731	0.3943357198
2732	0.3942954466
2733	0.3942611008
2734	0.3942400854
2735	0.3942148333
2736	0.3941788084
2737	0.3941662581
2738	0.394144097
2739	0.3941040628
2740	0.3940809646
2741	0.3940440997
2742	0.3940119662
2743	0.3939747875
2744	0.3939398698
2745	0.3939209853
2746	0.3938923068
2747	0.3938523458
2748	0.393813884
2749	0.3937712919
2750	0.3937603413
2751	0.3937380116
2752	0.393700687
2753	0.3936909247
2754	0.3936670957
2755	0.3936316808
2756	0.3936259183
2757	0.3935802463
2758	0.3935655687
2759	0.3935259198
2760	0.3935030347
2761	0.3934558809
2762	0.3934275564
2763	0.3933788353
2764	0.3933684171
2765	0.3933206805
2766	0.3932890457
2767	0.3932666668
2768	0.3932498158
2769	0.3932397176
2770	0.3932046165
2771	0.3931848604
2772	0.3931583628
2773	0.3931200149
2774	0.3931064664
2775	0.3930459816
2776	0.3930194187
2777	0.3930049571
2778	0.3929806791
2779	0.3929533002
2780	0.3929304266
2781	0.3929030275
2782	0.3928858302
2783	0.3928528294
2784	0.3928056028
2785	0.3927965518
2786	0.3927842942
2787	0.3927467393
2788	0.3927328683
2789	0.3927155734
2790	0.3926845834
2791	0.3926685996
2792	0.3926544078
2793	0.3926319894
2794	0.3926231377
2795	0.3925967275
2796	0.3925463954
2797	0.3925208103
2798	0.3924491424
2799	0.3924355779
2800	0.3924196406
2801	0.3923980068
2802	0.3923437807
2803	0.3923217694
2804	0.3922989598
2805	0.3922818818
2806	0.3922560111
2807	0.3922336698
2808	0.3922027245
2809	0.3921803137
2810	0.3921506879
2811	0.3921114392
2812	0.3920999669
2813	0.3920617612
2814	0.3920339385
2815	0.392022741
2816	0.3919981325
2817	0.3919733344
2818	0.3919393878
2819	0.3919128216
2820	0.3918742942
2821	0.3918485117
2822	0.3918199587
2823	0.3917979315
2824	0.3917892924
2825	0.3917709273
2826	0.3917423102
2827	0.3917175666
2828	0.391696635
2829	0.3916821464
2830	0.3916591584
2831	0.3916362352
2832	0.3916148922
2833	0.3915970065
2834	0.3915753214
2835	0.391567841
2836	0.3915247675
2837	0.3914728159
2838	0.3914673781
2839	0.391446997
2840	0.3914134903
2841	0.3914022812
2842	0.3913552322
2843	0.3913488936
2844	0.3913242555
2845	0.3913106422
2846	0.3912802405
2847	0.3912676117
2848	0.3912526364
2849	0.3912412635
2850	0.3912343045
2851	0.3911893211
2852	0.3911501925
2853	0.3911201867
2854	0.391100332
2855	0.391086394
2856	0.3910673605
2857	0.3910559793
2858	0.3910279964
2859	0.3910223931
2860	0.3909961195
2861	0.3909435303
2862	0.3909430636
2863	0.390942675
2864	0.3909211834
2865	0.3908989262
2866	0.3908755219
2867	0.3908485699
2868	0.3908126255
2869	0.3907854696
2870	0.3907447818
2871	0.3907333274
2872	0.3907140834
2873	0.3907078443
2874	0.3906755804
2875	0.3906711875
2876	0.3906436355
2877	0.3906182666
2878	0.3905687115
2879	0.3905511282
2880	0.3905184652
2881	0.390486721
2882	0.3904625067
2883	0.3904186298
2884	0.3903768222
2885	0.3903550475
2886	0.3903302163
2887	0.3902880337
2888	0.3902475346
2889	0.3902283012
2890	0.3902015465
2891	0.3901606008
2892	0.3901322235
2893	0.3900951005
2894	0.390074986
2895	0.3900682224
2896	0.3900444031
2897	0.3900274255
2898	0.3899955562
2899	0.3899667078
2900	0.3899255069
2901	0.3899000558
2902	0.3898886977
2903	0.3898807668
2904	0.3898664843
2905	0.3898406664
2906	0.3898220267
2907	0.3898154848
2908	0.3897899764
2909	0.3897587747
2910	0.389747671
2911	0.389705101
2912	0.3896938668
2913	0.3896827601
2914	0.3896690056
2915	0.3896499286
2916	0.3896214764
2917	0.3895823503
2918	0.3895413116
2919	0.3895053702
2920	0.3894777581
2921	0.3894584209
2922	0.3894400753
2923	0.389412776
